n_gen;avg_fitness;min_fitness;max_fitness;std_fitness;avg_mut_step_size;std_mut_step_size;islands_avg_fitness;best_individual
0;-6.303535620028986;-19.342205801552108;13.818904536804906;3.7741415427228096;1.0;0.0;"[-4.90480181 -6.10245365 -7.14671696 -6.56509566 -5.4374038  -5.47846431
 -4.3683253  -7.70266301 -9.30822064 -6.02121106]";"{'weights_and_biases': array([-0.92810413, -0.89206524, -0.64358773,  0.12503467,  0.2087554 ,
        0.45963157,  0.44123156,  0.03870954, -0.37412873,  0.47616285,
        0.52121439, -0.13604623, -0.99481566, -0.1913935 , -0.76466149,
        0.36769911, -0.1258148 ,  0.69323814, -0.00880996,  0.97796954,
       -0.40965923, -0.71747162, -0.22032954, -0.7221753 , -0.98410912,
       -0.34308486, -0.34977637,  0.98778841, -0.89364673,  0.0062693 ,
       -0.41782116, -0.6126479 ,  0.78735764,  0.5939564 ,  0.68254381,
       -0.44209246,  0.21424237,  0.49404071, -0.13890508,  0.42806713,
        0.53862445, -0.95705361,  0.70528933, -0.82615312, -0.96227578,
        0.95835964, -0.82742909, -0.91956736,  0.17545288,  0.55094702,
        0.60056652, -0.49339829, -0.16074666, -0.88942855, -0.45432898,
        0.43552272,  0.814507  , -0.03338346, -0.2249259 ,  0.44245321,
       -0.9068417 ,  0.31964008,  0.64457018,  0.85763703,  0.23236334,
       -0.30773361,  0.81768575,  0.68240369,  0.50984044,  0.53609296,
        0.18187447, -0.42965444,  0.20213661, -0.82834902,  0.90647388,
        0.98010251, -0.62059467, -0.3199569 , -0.06630651, -0.26329333,
        0.31132849, -0.82230264, -0.36196319, -0.16212692, -0.31268278,
        0.12760801,  0.64166626, -0.82722992, -0.12403131, -0.44813738,
        0.16351725, -0.34593659, -0.66002489,  0.27345987, -0.25187685,
       -0.82049645,  0.6926289 ,  0.24742712, -0.90515067,  0.18257736,
        0.96253352, -0.19297112, -0.21997927,  0.15156167, -0.61277179,
       -0.47831326,  0.08288509,  0.6828578 ,  0.57248996,  0.36098785,
        0.44330593, -0.56908987,  0.98447837, -0.83769689,  0.99323626,
       -0.60913308, -0.77731775,  0.17960648,  0.52653456,  0.03871189,
        0.11352941, -0.9164845 ,  0.02214141,  0.23644894, -0.70308951,
        0.81013566,  0.22898743,  0.24397122,  0.04666911,  0.84430857,
        0.42308295, -0.64590821, -0.97348454, -0.98175056, -0.04204889,
        0.12222914,  0.98237687,  0.5295395 ,  0.29773501, -0.29533342,
        0.06739863,  0.60971904,  0.63193143, -0.46143711,  0.4274733 ,
       -0.79146574, -0.56340123,  0.72873382,  0.23598473, -0.86351565,
        0.56391897,  0.8054185 ,  0.17539492,  0.03004951,  0.30152067,
       -0.75649385,  0.26937737,  0.4903549 , -0.81058423,  0.09942979,
       -0.50638952, -0.1133864 , -0.02876403,  0.56505859,  0.77313652,
        0.7658748 ,  0.9130633 , -0.64959118,  0.82538556, -0.75442413,
       -0.16785643,  0.16343253, -0.80428441, -0.59096562, -0.68059896,
       -0.37831249,  0.41254362,  0.16854174,  0.38266239, -0.34845163,
        0.79664611, -0.81975692, -0.74131885,  0.94925011,  0.95281174,
        0.43293279, -0.01294688, -0.35840613, -0.68395732, -0.55652556,
        0.61798544, -0.1238874 ,  0.49272833,  0.01139216, -0.92825035,
        0.38809075,  0.16912315,  0.94861848, -0.22674196,  0.8301142 ,
        0.72535694,  0.91331623, -0.02639715,  0.61875362,  0.44768284,
        0.97148382, -0.81838097,  0.69311159,  0.53238649,  0.71559868,
        0.45889586, -0.2108494 ,  0.56863581, -0.38649534, -0.64189295,
       -0.29345449, -0.45229365,  0.37339434,  0.97401332, -0.53776606,
        0.97208057,  0.09658208, -0.2898266 ,  0.03172974,  0.97292619,
       -0.17319166, -0.4986387 ,  0.38769949,  0.95054185, -0.0757969 ,
       -0.29371667, -0.91010952,  0.77535494,  0.39122776,  0.377038  ,
        0.66941029, -0.84378295, -0.49467317, -0.97306648, -0.45361766,
        0.11738613,  0.64611211,  0.75701233,  0.26030539,  0.57644171,
        0.29499265,  0.87079022,  0.69704017,  0.73976754,  0.95245487,
       -0.15862968,  0.26788949,  0.80755456, -0.62292132,  0.28941567,
       -0.90729954, -0.32542935, -0.14690029, -0.26998487,  0.46868317,
       -0.84787895,  0.61605492,  0.61490629, -0.31610647,  0.69462126]), 'mut_step_size': 1.0, 'fitness': 2.8834927826523344, 'individual_gain': -167.39999999999975}"
1;0.9241662565026758;-6.4577596006448985;28.60636706304471;7.11911519702882;0.9968103134621125;0.0318381567809584;"[ 7.30339705  0.36711831 -6.44273762 -6.41690531  7.21689142  3.89365971
  3.57592341 -5.96141494 -0.41485452  6.12058507]";"{'weights_and_biases': array([-0.32134888, -0.37614379,  0.395978  ,  0.51487734,  0.89878024,
        0.35707258, -0.41012687, -0.01041504,  0.19678769,  0.56561307,
       -0.84771841, -0.04133641, -0.40777008, -0.63299197,  2.19258643,
        0.31229571,  0.99283812, -0.60441424, -0.78273119,  1.87159474,
        0.69099935, -0.29200441, -0.55720443,  2.37284795, -0.40012657,
       -0.55841375,  0.97826977,  1.44185762, -1.76094432,  0.37784536,
        0.13274376,  0.58955357,  0.01447663, -0.99529525,  0.21279531,
        0.01667242,  0.52275119, -1.06252763, -0.22562058, -0.40459782,
       -0.94608045,  1.36459003,  0.21395298,  0.17708965, -0.6357873 ,
        0.69672676, -0.3798159 , -0.45520102, -0.19398725, -1.7229007 ,
       -0.66104986,  0.09463436, -0.16773191, -0.5373512 ,  0.36825988,
        0.14121425,  0.34469681, -0.82751795, -0.73141461, -0.40619243,
        0.24363412,  1.5226342 ,  0.82831667,  0.31616897,  0.01613973,
       -0.40402393, -0.20361455, -0.99612064,  0.67912357,  0.44242562,
       -0.48720877,  0.53458201, -0.64159658, -0.02690451,  0.73437754,
       -0.79045264, -0.42945561, -0.81249528, -0.43336988, -0.09112641,
        0.80145149,  0.31026674, -0.32004959,  1.78175446,  0.00885231,
        0.13062745, -3.11063642,  0.74476073,  0.18260123, -0.85934324,
       -1.14043214,  0.21792643, -0.77420081,  0.98143966,  0.64910333,
       -0.40999563,  0.91274507,  0.12374918, -0.916803  , -1.33747156,
       -0.03795843,  0.37590222,  0.36409298,  0.05220654,  0.56810747,
        1.81977513, -0.93738173,  2.02407347, -0.38933376,  0.57108845,
       -0.85757142, -0.06604586,  0.8636971 ,  0.62355247,  0.33773118,
       -0.28653187, -0.53799216, -0.17848324,  0.45806791,  0.71382591,
        0.82697446,  0.54261031, -0.03769433,  0.07478367,  0.95167817,
        0.69051487, -0.89784208,  0.01636696,  0.71657075, -1.09306918,
       -0.52903053, -0.06503459, -0.96758569,  0.63824307,  0.71835441,
        0.49449956, -0.10959291,  0.53392463, -0.52545511, -1.02672582,
        0.10866352, -0.40572459, -0.77355255, -0.20894341,  0.38055674,
        2.44641992, -1.16345099,  1.81080503, -0.96176291, -0.8304243 ,
        0.09147321,  0.37123518, -0.7459019 , -0.11612433,  0.72978916,
       -0.99622614, -0.25008661, -0.71213106, -2.18739735,  1.16503515,
        0.7286361 ,  0.27250179,  0.70359761,  0.59803639,  0.44289834,
        0.96333354, -0.92019731, -0.62537313,  0.73356187, -0.80783532,
       -0.42839322,  0.24234558, -0.74729931,  0.35356585, -0.32437352,
       -0.16695614,  0.56996742, -0.39323963, -0.69673765, -0.14138127,
        2.55059655, -0.38773947, -0.9475774 , -0.72024532, -0.77079379,
       -0.2352007 ,  0.73911462,  0.36977881,  0.91771767, -0.97845604,
       -0.36929803,  0.37322017,  0.83488873,  0.98906531, -0.37599523,
        0.51169717,  0.52832339, -0.41660775,  1.65420603,  0.35269644,
        0.43298983, -0.13998142, -0.05427412,  0.58430883, -0.75878438,
       -0.09678382,  0.46913433, -0.66302617,  1.73963158, -0.12070335,
       -0.59541394,  0.02683822,  1.22649469, -0.36559744,  0.93815583,
       -0.00522964,  0.50437118, -0.99274569,  0.37232045,  0.87004191,
        0.74708138, -0.54827815, -0.26736043,  0.74794026, -0.52518581,
        0.52107162, -0.54249371,  0.41272401, -0.40290179, -0.5117942 ,
       -0.57089545,  0.01619816,  0.39442518,  0.58927511,  0.24606366,
       -0.47847147, -0.17432486,  1.37886651,  0.74645763, -0.10487094,
        0.12066563,  1.14509724, -0.40854092,  0.5945379 ,  0.82957444,
        0.84584723,  0.25305715,  0.57626672,  0.01682687, -0.38204522,
       -0.80047683, -0.28267845, -0.48239655,  0.24844186,  0.84340967,
        1.1590988 , -0.66114807, -0.32165107,  0.89355376,  1.44917902,
       -0.85794536, -1.72262523, -0.0727083 ,  0.65292075, -0.04984901]), 'mut_step_size': 1.004841362411472, 'fitness': 28.60636706304471, 'individual_gain': -63.39999999999976}"
2;5.952432903646344;-7.1667928181086085;33.66406557037398;9.188287962663917;0.9963115132091722;0.057611039170890985;"[ 9.30108966  8.32648771 -6.4306022  -5.93260721 14.35648239 11.00991837
  7.05158361 -5.14875932  8.55340002 18.43733599]";"{'weights_and_biases': array([-0.32134888, -0.37614379,  0.57475579,  0.51487734,  0.89878024,
        0.35707258, -0.88671798, -0.01041504,  0.19678769,  0.56561307,
       -0.84771841, -0.04133641, -0.40777008, -0.63299197,  2.18173565,
        0.31229571,  0.99283812, -0.60441424, -0.78273119,  1.87159474,
        0.69099935, -0.29200441, -0.55720443,  2.37284795, -0.40012657,
       -0.55841375,  0.97826977,  1.44185762, -0.49926254,  0.37784536,
        0.13274376,  0.58955357,  0.01447663, -1.08324764, -0.16241553,
        0.01667242,  0.52275119, -0.21535758, -0.22562058, -0.40459782,
       -0.94608045,  1.36459003,  0.21395298,  0.84643418, -0.6357873 ,
        0.69672676, -0.3798159 , -1.78419795, -0.19398725, -1.29151671,
       -0.66104986, -0.59796832, -0.16773191, -0.25590732,  0.36825988,
        0.14121425,  1.53372759, -0.82751795, -0.73141461,  0.78223086,
       -0.53045956,  1.5226342 ,  0.82831667,  0.31616897,  0.01613973,
       -0.39510651, -0.20361455, -1.10892024,  0.67912357,  0.44242562,
       -0.39076473,  1.37571835, -0.64159658, -0.02690451,  0.73437754,
       -1.01200282, -0.42945561, -0.76868446, -0.43336988, -0.09112641,
        0.80145149,  0.31026674, -0.32004959,  1.78175446,  0.00885231,
        0.13062745, -2.41512412,  0.49016847,  0.18260123, -0.85934324,
       -0.38708005,  1.42168206, -0.77420081,  0.98143966,  0.31844493,
       -0.40999563,  0.87358092,  0.62535562, -0.916803  , -1.33747156,
       -0.03795843,  0.37590222, -0.02224257,  0.05220654,  0.56810747,
        1.81977513, -0.93738173,  3.49653157, -1.02505607,  0.57108845,
       -0.85757142, -0.06604586,  0.8636971 ,  2.65923113,  0.33773118,
       -0.28653187, -0.53799216, -0.17848324,  0.45806791,  0.71382591,
        0.82697446,  0.07604711, -0.03769433,  0.07478367, -0.06046572,
        0.69051487, -0.89784208,  0.01636696,  0.73210702, -1.32487504,
       -0.52903053, -0.15634773,  0.8831291 ,  0.63824307,  0.71835441,
        0.49449956,  0.96228065,  0.53392463, -0.52545511,  0.26334357,
        0.10866352, -0.40572459, -0.77355255,  1.1897648 ,  0.38055674,
        2.44641992, -1.16345099,  2.2984369 , -0.96176291, -0.8304243 ,
        0.09147321,  0.37123518, -1.34921394, -0.11612433,  0.72978916,
       -0.99622614, -0.25008661, -0.71213106, -2.18739735,  1.16503515,
        0.7286361 ,  0.26864783,  0.70359761,  0.57489223,  0.44289834,
        0.96333354, -0.92019731, -0.62537313,  0.73356187, -0.80783532,
       -0.42839322, -0.27156191, -0.41327135,  0.35356585, -0.32437352,
       -0.16695614,  0.56996742, -0.39323963, -0.69673765,  0.63150339,
        2.49437714, -0.38773947, -0.02703199, -0.72024532, -0.77079379,
       -0.2352007 ,  1.44989914,  0.36977881,  0.91771767, -0.97845604,
        0.49558644,  0.37322017,  0.83488873, -0.33062651, -0.37599523,
        1.81529523,  0.52832339, -0.41660775,  1.65420603,  0.35269644,
        0.43298983, -0.13998142, -0.05427412,  0.58430883, -0.75878438,
       -0.09678382,  0.46913433, -0.66302617,  1.73963158, -0.12070335,
       -1.46739325,  0.02683822,  1.22649469, -0.36559744,  1.3004242 ,
       -0.00522964, -0.90531231, -0.99274569,  0.37232045,  0.87004191,
        0.74708138, -0.54827815, -0.26736043,  0.74794026, -0.52518581,
        0.52107162, -0.54249371,  0.49039959, -0.29754045, -0.5117942 ,
       -0.57089545, -0.28935301,  0.39442518,  0.03227685,  0.24606366,
       -0.47847147, -0.18915914,  1.37886651,  0.74645763, -0.10487094,
        0.12066563,  3.35965978, -0.40854092,  0.5945379 ,  0.39730899,
        0.84584723,  0.25305715,  0.57626672,  0.01682687, -0.38204522,
       -1.08288325, -0.28267845, -0.48239655,  0.57401794,  0.84340967,
        0.14908329, -0.66114807, -0.32165107,  0.89355376,  1.88528255,
       -0.85794536, -1.72262523, -0.0727083 ,  0.65292075, -0.04984901]), 'mut_step_size': 1.0245152528030594, 'fitness': 24.20013483277918, 'individual_gain': -34.19999999999973}"
3;10.417650719774382;-6.4272995331303715;32.666099715687096;9.54640743557046;1.0043046170989716;0.06259835532228247;"[ 9.40423324  3.95184147 -5.01681749  0.16418264 15.99493947 13.85474962
  9.7371781   7.65629568 22.6508554  25.77904906]";"{'weights_and_biases': array([-0.32134888, -0.37614379,  0.57475579,  0.51487734,  0.89878024,
        0.35707258, -0.88671798, -0.01041504,  0.19678769,  0.56561307,
       -0.84771841, -0.04133641, -0.40777008, -0.63299197,  2.18173565,
        0.31229571,  0.99283812, -0.60441424, -0.78273119,  1.87159474,
        0.69099935, -0.29200441, -0.55720443,  2.37284795, -0.40012657,
       -0.55841375,  0.97826977,  1.44185762, -0.49926254,  0.37784536,
        0.13274376,  0.58955357,  0.01447663, -1.08324764, -0.16241553,
        0.01667242,  0.52275119, -0.21535758, -0.22562058, -0.40459782,
       -0.94608045,  1.36459003,  0.21395298,  0.84643418, -0.6357873 ,
        0.69672676, -0.3798159 , -1.78419795, -0.19398725, -1.29151671,
       -0.66104986, -0.59796832, -0.16773191, -0.25590732,  0.36825988,
        0.14121425,  1.53372759, -0.82751795, -0.73141461,  0.78223086,
       -0.53045956,  1.5226342 ,  0.82831667,  0.31616897,  0.01613973,
       -0.39510651, -0.20361455, -1.10892024,  0.67912357,  0.44242562,
       -0.39076473,  1.37571835, -0.64159658, -0.02690451,  0.73437754,
       -1.01200282, -0.42945561, -0.76868446, -0.43336988, -0.09112641,
        0.80145149,  0.31026674, -0.32004959,  1.78175446,  0.00885231,
        0.13062745, -2.41512412,  0.49016847,  0.18260123, -0.85934324,
       -0.38708005,  1.42168206, -0.77420081,  0.98143966,  0.31844493,
       -0.40999563,  0.87358092,  0.62535562, -0.916803  , -1.33747156,
       -0.03795843,  0.37590222, -0.02224257,  0.05220654,  0.56810747,
        1.81977513, -0.93738173,  3.49653157, -1.02505607,  0.57108845,
       -0.85757142, -0.06604586,  0.8636971 ,  2.65923113,  0.33773118,
       -0.28653187, -0.53799216, -0.17848324,  0.45806791,  0.71382591,
        0.82697446,  0.07604711, -0.03769433,  0.07478367, -0.06046572,
        0.69051487, -0.89784208,  0.01636696,  0.73210702, -1.32487504,
       -0.52903053, -0.15634773,  0.8831291 ,  0.63824307,  0.71835441,
        0.49449956,  0.96228065,  0.53392463, -0.52545511,  0.26334357,
        0.10866352, -0.40572459, -0.77355255,  1.1897648 ,  0.38055674,
        2.44641992, -1.16345099,  2.2984369 , -0.96176291, -0.8304243 ,
        0.09147321,  0.37123518, -1.34921394, -0.11612433,  0.72978916,
       -0.99622614, -0.25008661, -0.71213106, -2.18739735,  1.16503515,
        0.7286361 ,  0.26864783,  0.70359761,  0.57489223,  0.44289834,
        0.96333354, -0.92019731, -0.62537313,  0.73356187, -0.80783532,
       -0.42839322, -0.27156191, -0.41327135,  0.35356585, -0.32437352,
       -0.16695614,  0.56996742, -0.39323963, -0.69673765,  0.63150339,
        2.49437714, -0.38773947, -0.02703199, -0.72024532, -0.77079379,
       -0.2352007 ,  1.44989914,  0.36977881,  0.91771767, -0.97845604,
        0.49558644,  0.37322017,  0.83488873, -0.33062651, -0.37599523,
        1.81529523,  0.52832339, -0.41660775,  1.65420603,  0.35269644,
        0.43298983, -0.13998142, -0.05427412,  0.58430883, -0.75878438,
       -0.09678382,  0.46913433, -0.66302617,  1.73963158, -0.12070335,
       -1.46739325,  0.02683822,  1.22649469, -0.36559744,  1.3004242 ,
       -0.00522964, -0.90531231, -0.99274569,  0.37232045,  0.87004191,
        0.74708138, -0.54827815, -0.26736043,  0.74794026, -0.52518581,
        0.52107162, -0.54249371,  0.49039959, -0.29754045, -0.5117942 ,
       -0.57089545, -0.28935301,  0.39442518,  0.03227685,  0.24606366,
       -0.47847147, -0.18915914,  1.37886651,  0.74645763, -0.10487094,
        0.12066563,  3.35965978, -0.40854092,  0.5945379 ,  0.39730899,
        0.84584723,  0.25305715,  0.57626672,  0.01682687, -0.38204522,
       -1.08288325, -0.28267845, -0.48239655,  0.57401794,  0.84340967,
        0.14908329, -0.66114807, -0.32165107,  0.89355376,  1.88528255,
       -0.85794536, -1.72262523, -0.0727083 ,  0.65292075, -0.04984901]), 'mut_step_size': 1.0245152528030594, 'fitness': 24.196610672670513, 'individual_gain': -35.999999999999744}"
4;20.7296374695234;2.626645825755694;45.89725521027501;8.243749644437875;0.9697140717095877;0.060056754527599586;"[22.22943411 26.09787702 27.18657396 24.0026191  14.37200963 28.39296427
 12.70625225 16.89000506 26.99309284  8.42554647]";"{'weights_and_biases': array([-2.36073918e-01, -1.37233850e+00,  2.81694832e+00,  4.77210434e-01,
        2.01481408e+00, -4.94648494e-01, -1.70335877e+00, -4.44636670e-01,
       -1.06644245e+00,  2.21102529e+00, -8.26248161e-01,  1.75950723e+00,
       -1.15253727e-01, -8.29064186e-01,  3.24773755e+00, -4.40107736e-02,
        9.96651801e-01, -1.13644505e+00, -1.36207545e+00,  2.32517462e+00,
        7.84886807e-01, -2.13982177e-01, -1.02074983e+00,  3.82127413e+00,
       -4.92091218e-01, -6.38700514e-01,  3.46852064e+00,  1.34466676e+00,
       -8.45373240e-01,  1.91605356e+00,  8.02754627e-01, -1.93374129e-03,
       -1.83885423e+00, -7.87628705e-01, -4.39775731e-01, -3.87976386e-01,
        7.18326633e-01, -1.96632097e-01, -9.06723756e-01, -1.21493807e+00,
       -1.30663686e+00,  3.64232389e+00,  5.12575501e-01,  1.18434075e+00,
       -1.69223397e+00,  1.92342816e-01, -2.77099468e-01, -2.61268775e+00,
        8.39094428e-01, -2.46545198e+00, -1.04799139e+00, -1.37582732e+00,
       -3.86112215e-01,  4.46826364e-01,  4.55423187e-01,  5.64610190e-01,
        3.39976943e+00, -1.60762862e+00, -2.74822997e+00,  1.15089400e+00,
       -5.85883562e-01,  3.01821216e+00,  1.12331603e+00,  9.13776024e-01,
       -4.87972305e-01, -9.68122773e-01,  1.75476668e-03, -7.06280449e-01,
       -4.57851601e-01,  2.65513296e-01, -6.27119794e-02,  1.28101510e+00,
        9.81261532e-01, -3.66835078e-01,  2.69586014e+00, -1.07153115e+00,
       -3.28680060e-01, -4.27975672e-01, -2.56656430e-01, -6.14295375e-01,
        3.39979480e-01,  1.36357297e-01,  2.45673593e-01,  2.58186482e+00,
        5.94347366e-01, -4.23143653e-02, -4.00991386e+00,  1.19542854e+00,
        8.60878970e-01, -1.89260448e+00, -7.95885737e-01,  1.99574242e+00,
       -1.55648786e+00,  2.16848735e+00, -4.98817479e-01, -3.33624600e-01,
        1.82183200e+00,  1.63249811e+00, -1.32188909e+00, -1.63493312e+00,
       -2.90755575e-01,  4.63966220e-01, -1.10927266e+00, -3.92208216e-03,
        9.40133496e-01,  2.80366476e+00, -1.44592901e+00,  5.37662018e+00,
       -1.76902283e+00,  1.16918876e+00, -3.38468534e+00, -4.55903919e-01,
        1.96202471e+00,  4.44132356e+00,  3.47045627e-01, -8.44693305e-01,
       -5.61318619e-01, -4.03427858e-01,  1.01852252e-01,  4.81628814e-01,
        9.25761841e-01, -6.10796130e-01,  4.27453659e-01,  5.22962223e-01,
        7.01125538e-01,  1.30391083e+00, -1.85876766e+00,  1.06145700e+00,
       -4.86440293e-01, -1.99289921e+00, -8.53303250e-01,  1.55218920e-01,
        3.38384739e+00,  1.25556479e+00,  1.31489349e+00, -7.86499969e-02,
        1.22460140e+00,  1.16978676e+00, -1.23696989e+00,  2.44897842e-01,
       -3.36894551e-01, -2.43569001e+00, -1.02604660e+00,  1.92251960e+00,
        6.51567525e-01,  4.56428762e+00, -1.47139291e+00,  3.59927262e+00,
       -1.07073044e+00, -1.83716915e+00,  5.38156386e-01,  6.04622716e-01,
       -2.41200375e+00,  5.94072322e-02,  1.51170810e+00, -3.68410060e-01,
        2.07163380e-01, -9.03945605e-01, -5.19578857e+00,  1.41859052e+00,
        9.33644565e-01, -8.61937829e-01,  8.70853715e-01,  7.29940844e-01,
        6.49513763e-01,  7.65078841e-01, -1.72649915e+00,  3.89957353e-01,
        1.31096815e+00, -1.46643603e+00, -8.01532626e-01,  5.37422924e-01,
       -4.87821703e-01,  8.53612609e-01, -7.91142185e-01, -9.71120797e-01,
        3.73506243e-01, -2.49467179e+00, -1.20218403e+00,  1.63066880e+00,
        2.91599981e+00, -1.97605028e-01, -3.53185073e-01, -1.56706975e+00,
        2.16208120e-01, -1.30161783e-01,  1.76532083e+00,  3.56032918e-03,
        2.89410949e+00, -1.85653380e+00,  2.96193170e-01, -1.15536246e-01,
        1.03698151e+00, -9.46891473e-01, -5.44692059e-01,  2.52294353e+00,
       -7.58359146e-01,  1.68609719e+00,  2.99114692e+00,  5.79188244e-01,
        8.20837730e-01, -3.98430493e-01,  4.72078217e-01,  1.38515587e+00,
       -1.55024568e+00, -6.83967469e-02,  1.50008484e+00, -1.57687357e+00,
        2.50192463e+00, -8.55997177e-02, -2.72711743e+00, -5.92483986e-01,
        1.47494861e+00, -1.34044607e+00,  1.79208203e+00, -1.47879737e-01,
       -1.36392569e+00, -1.47265550e+00,  4.42521249e-01,  1.78043688e+00,
        2.06799169e+00, -4.58531493e-01, -4.94810664e-01,  1.20178434e+00,
       -3.76876523e-01,  9.15471280e-01, -2.11475750e-01,  1.58690262e+00,
       -9.31464283e-01, -2.77764393e-01, -5.70338704e-01, -9.64155907e-01,
        2.40306104e-01, -1.18380152e+00,  6.88234803e-01, -6.65904541e-01,
       -8.62399358e-02,  1.60958226e+00,  1.96927206e+00, -1.58054491e+00,
       -1.00657462e-01,  5.11965445e+00, -1.92430411e-01,  1.21994144e+00,
        3.30981038e-01,  2.27423285e+00, -6.57473402e-01,  3.67313505e-01,
        1.07789762e+00, -1.13223019e+00, -1.72311723e+00, -2.15570565e+00,
       -2.37827600e+00,  1.21915969e+00,  7.86517261e-01,  4.61361402e-01,
        2.82104692e-01, -1.09486689e+00,  1.66535007e+00,  3.50336609e+00,
       -1.71449953e+00, -1.40921548e+00, -3.04415018e-01,  3.75238135e-01,
       -6.94037241e-01]), 'mut_step_size': 1.0855552001178062, 'fitness': 30.526107362446574, 'individual_gain': -5.599999999999753}"
5;25.697871932698614;9.217395400434325;44.03785368783318;7.577079130849333;0.9698196065216649;0.09442379431764239;"[19.1320414  28.9219127  32.18134974 28.3049622  16.24671592 37.62962674
 27.59047836 21.30336149 28.26463873 17.40363207]";"{'weights_and_biases': array([ 0.894847  ,  0.31981087,  0.55491957, -0.36154179,  0.58382719,
       -0.77327319, -0.89817126, -0.65796014, -0.55017771, -0.08950039,
        0.16682912,  0.60597108, -2.81059992,  0.31043513,  1.60809488,
       -1.68310088, -0.18484267, -0.33415158,  1.11408872, -0.27500571,
        1.01728781,  0.68811138,  0.31179068,  0.18024558, -1.88783209,
       -0.42648915,  0.80943998,  0.56340699,  2.14874875, -0.91440709,
       -0.87919207,  0.4963868 , -2.15841494,  1.44230627,  0.27504973,
        0.17201185, -0.63166825,  0.67338209,  0.83924525,  0.78543918,
        0.34559535, -1.12073104,  0.90293911,  0.65473133, -2.27689804,
        0.67173466,  0.51906021, -0.06126621,  0.40008695,  1.12896328,
       -2.03484141,  0.26227309, -0.45428176,  1.15154857,  1.04313483,
       -1.31295253,  1.14899761, -0.07599621, -2.35691674,  1.42930195,
       -1.0113041 , -0.90181949, -0.04378626,  0.62098617, -1.07064879,
        0.35052612, -0.10280809,  0.70702389, -1.09201601,  0.49750337,
       -0.3515679 ,  0.10707561, -0.1902135 , -0.17185887,  0.07237025,
       -0.43500209,  2.82015045, -0.43754654,  0.81561881, -0.11167343,
        1.56185466,  0.52817565,  0.14580784,  1.724456  ,  0.47147813,
       -0.43633555, -1.55878992, -0.51203065,  0.04566373, -2.08970543,
        3.13554486,  0.58859816, -1.7171558 ,  0.20612538, -1.88133185,
       -2.08541987,  4.29874736, -0.36383384, -0.33465092, -0.12714497,
        1.5058789 ,  0.43292519, -0.56379249,  2.72612505, -0.51086895,
       -0.32133024,  0.87095759,  2.75145986,  0.10393741,  0.51369038,
       -1.27688545,  1.6520946 ,  1.01055945, -1.67965264,  0.31910653,
       -0.25541417, -0.43681894,  1.06743902, -0.91331716,  1.39469061,
       -0.44710389,  0.72691855,  0.08409408,  2.39644938, -0.44411264,
        1.22375449,  1.78772377,  1.64705501,  1.33704143,  3.40172876,
       -1.07764053,  0.47226187,  0.4073083 ,  1.34773686, -0.37825938,
       -1.05876495, -0.67103056, -1.0270127 ,  0.94877299,  0.43038967,
       -0.07670948,  1.25271614,  0.05225468, -0.0865385 , -0.78016579,
        3.10403344,  2.02987872,  0.03246394,  0.8810803 , -0.64008895,
       -0.08155786, -1.37481358,  1.23055125,  1.21906124,  1.19096206,
       -1.33798931, -1.21707364,  1.69830745,  0.80648843,  2.29751087,
       -0.70204524,  0.71572457,  1.11218553, -0.12570767, -0.54847162,
       -1.37438794, -1.03517934,  2.58197524,  0.4239635 ,  0.6660318 ,
        0.93554483, -1.30395583, -0.07902456, -1.91913131,  0.23053899,
        1.41938164, -1.7442815 , -0.37528302,  0.33968524, -0.26108221,
        1.22986252, -0.70375763, -0.62461079, -1.16230366, -0.01144171,
        1.35874538, -0.38930427, -0.2247034 ,  0.26492203,  0.18120389,
        0.64010678, -0.24795016,  0.40186328, -0.12653647,  0.84800278,
        0.24928294,  2.26484375,  0.4447049 , -1.41364307, -1.17761912,
       -0.17734234, -0.24118769, -0.33693804, -0.10534279, -0.15407594,
        0.33268968,  0.76424523,  1.29503176, -0.23825565, -1.00475996,
        0.46702547,  0.52210724,  2.29979303,  2.87138407,  1.00481006,
        0.61579001,  1.41597162,  0.53663746, -0.9703017 , -1.97300351,
        1.01118791,  1.22083306,  0.84493115,  2.81059726,  0.73873769,
       -0.6785367 , -1.11609277,  0.10841828,  0.72141905, -0.80061434,
       -1.36291171, -0.14855246,  0.79701686, -1.01740978,  0.84247554,
        1.60552325, -1.27144421,  1.41602773,  2.6908675 , -0.26764411,
        0.80901815,  0.94360984, -0.0804567 ,  0.83396893, -0.36591793,
        1.12451157,  0.74370725,  1.12349317,  0.42420749,  0.73213343,
       -1.27060653, -0.47750929, -0.43857471, -1.34388086,  1.22729275,
       -2.238685  , -0.56995075,  1.83983091, -0.11630812,  1.33157607,
        0.54374905,  0.12164289,  0.64908585,  1.38091091,  1.08541114]), 'mut_step_size': 1.1007235801968496, 'fitness': 30.30535369927653, 'individual_gain': -13.599999999999696}"
